customer_id,gender,age_group,city,preferred_channel,signup_date,last_order_date,total_orders_last_12m,total_volume_liters_last_12m,total_spend_last_12m_inr,avg_discount_pct,recency_days,frequency_orders_per_month,avg_order_value_inr,loyalty_tier,churn_flag,last_campaign_responded,clv_12m_estimate_inr
CUST_03683,Male,25-34,Chandigarh,On-Trade,2020-09-09,2024-03-01,11,53.1,14482.17,0.103,305,0.9166666666666666,1316.5607894035647,Silver,1,Summer_Fest,11585.74
CUST_03684,Male,35-44,Mumbai,On-Trade,2022-04-08,2024-11-03,6,41.7,5120.7,0.088,58,0.5,853.449857758357,Bronze,0,None,6144.84
CUST_03685,Male,18-24,Bengaluru,E-commerce,2022-08-28,2022-12-26,3,17.7,2532.15,0.132,736,0.25,844.0497186500937,Bronze,1,Sports_Promo,2025.72
CUST_03686,Male,35-44,Ahmedabad,Off-Trade,2021-02-27,2024-09-17,11,34.0,7343.64,0.076,105,0.9166666666666666,667.6035756724023,Bronze,1,Summer_Fest,5874.91
CUST_03687,Male,45-54,Jaipur,On-Trade,2021-07-04,2024-04-12,13,84.8,12585.78,0.194,263,1.0833333333333333,968.136848604858,Silver,1,None,10068.62
CUST_03688,Male,45-54,Ahmedabad,E-commerce,2020-05-06,2022-01-23,1,4.2,1462.57,0.06,1073,0.08333333333333333,1462.5685374314626,Bronze,1,None,1170.06
CUST_03689,Male,35-44,Hyderabad,On-Trade,2023-07-29,2023-02-03,1,7.3,1276.87,0.16,697,0.08333333333333333,1276.868723131277,Bronze,1,None,1021.5
CUST_03690,Male,18-24,Jaipur,On-Trade,2023-11-03,2023-10-23,1,7.9,1132.21,0.102,435,0.08333333333333333,1132.2088677911324,Bronze,1,Sports_Promo,905.77
CUST_03691,Female,25-34,Patna,Off-Trade,2022-11-27,2024-07-24,4,13.8,5226.06,0.163,160,0.3333333333333333,1306.5146733713318,Bronze,1,Digital_Coupon,4180.85
CUST_03692,Female,25-34,Chandigarh,Off-Trade,2022-09-26,2024-09-28,13,72.0,12672.83,0.158,94,1.0833333333333333,974.833001935923,Silver,1,None,10138.26
CUST_03693,Female,35-44,Kolkata,Off-Trade,2021-09-08,2023-01-11,3,16.5,2342.51,0.071,720,0.25,780.8364063878646,Bronze,1,Sports_Promo,1874.01
CUST_03694,Male,25-34,Surat,On-Trade,2022-06-09,2022-08-30,3,9.8,3958.57,0.08,854,0.25,1319.522893492369,Bronze,1,Summer_Fest,3166.86
CUST_03695,Male,18-24,Ahmedabad,On-Trade,2021-04-15,2022-06-12,1,5.6,880.47,0.126,933,0.08333333333333333,880.4691195308806,Bronze,1,Sports_Promo,704.38
CUST_03696,Female,35-44,Delhi,Off-Trade,2022-05-10,2024-11-02,5,33.1,5369.06,0.167,59,0.4166666666666667,1073.811785237643,Bronze,0,None,6442.87
CUST_03697,Male,45-54,Bhubaneswar,E-commerce,2021-10-29,2022-06-03,4,24.8,3039.54,0.087,942,0.3333333333333333,759.8848100287975,Bronze,1,None,2431.63
CUST_03698,Male,35-44,Jaipur,On-Trade,2022-11-22,2024-04-18,10,52.6,8421.13,0.091,257,0.8333333333333334,842.1129157887084,Bronze,1,Sports_Promo,6736.9
CUST_03699,Male,25-34,Patna,Off-Trade,2020-04-22,2024-11-17,5,38.8,4603.18,0.159,44,0.4166666666666667,920.6358158728368,Bronze,0,Sports_Promo,5523.82
CUST_03700,Male,35-44,Bhubaneswar,On-Trade,2023-03-10,2024-08-01,11,78.2,7832.37,0.032,152,0.9166666666666666,712.0335716333117,Bronze,1,None,6265.9
CUST_03701,Female,35-44,Kochi,On-Trade,2023-02-05,2024-10-03,9,44.0,8738.57,0.15,89,0.75,970.952114338654,Bronze,0,None,10486.28
CUST_03702,Male,18-24,Bhubaneswar,On-Trade,2020-02-08,2022-04-06,3,13.8,2810.49,0.133,1000,0.25,936.8296877234374,Bronze,1,None,2248.39
CUST_03703,Male,45-54,Chandigarh,E-commerce,2022-05-10,2024-09-03,10,59.4,9539.97,0.148,119,0.8333333333333334,953.9969046003096,Bronze,1,Digital_Coupon,7631.98
CUST_03704,Male,35-44,Kochi,On-Trade,2021-08-28,2024-04-10,5,22.0,5876.0,0.241,265,0.4166666666666667,1175.1997649600469,Bronze,1,None,4700.8
CUST_03705,Male,25-34,Surat,E-commerce,2020-03-15,2024-09-20,8,32.3,11454.72,0.052,102,0.6666666666666666,1431.8398210200223,Bronze,1,Digital_Coupon,9163.78
CUST_03706,Male,18-24,Chandigarh,Off-Trade,2022-02-11,2023-05-08,4,14.1,4231.9,0.138,603,0.3333333333333333,1057.974735506316,Bronze,1,Summer_Fest,3385.52
CUST_03707,Male,45-54,Bhubaneswar,Off-Trade,2023-05-10,2023-03-15,0,0.0,0.0,0.13,657,0.0,0.0,Bronze,1,Digital_Coupon,0.0
CUST_03708,Male,25-34,Delhi,On-Trade,2022-08-09,2024-08-13,4,26.3,3632.81,0.147,140,0.3333333333333333,908.2022729494317,Bronze,1,Sports_Promo,2906.25
CUST_03709,Male,18-24,Ahmedabad,On-Trade,2022-03-17,2024-03-22,8,56.6,6895.66,0.123,284,0.6666666666666666,861.957392255326,Bronze,1,Summer_Fest,5516.53
CUST_03710,Female,55+,Hyderabad,,2021-11-04,2022-09-13,1,5.3,1071.68,0.065,840,0.08333333333333333,1071.678928321072,Bronze,1,Digital_Coupon,857.34
CUST_03711,Male,35-44,Hyderabad,Off-Trade,2023-01-04,2024-12-22,12,47.3,10430.73,0.026,9,1.0,869.2274275643811,Bronze,0,Sports_Promo,12516.88
CUST_03712,Male,35-44,Guwahati,On-Trade,2023-05-12,2024-01-15,5,20.1,3046.8,0.078,351,0.4166666666666667,609.3598781280244,Bronze,1,Sports_Promo,2437.44
CUST_03713,Female,18-24,Hyderabad,Off-Trade,2023-10-15,2024-09-07,14,66.2,17058.27,0.094,115,1.1666666666666667,1218.4477701108738,Silver,1,None,13646.62
CUST_03714,Male,35-44,Guwahati,On-Trade,2022-07-30,2024-05-26,10,39.3,11114.14,0.182,219,0.8333333333333334,1111.4138888586112,Bronze,1,None,8891.31
CUST_03715,Male,35-44,Lucknow,On-Trade,2023-03-05,2024-04-21,8,58.0,7012.27,0.138,254,0.6666666666666666,876.5336404332951,Bronze,1,None,5609.82
CUST_03716,Male,25-34,Patna,E-commerce,2020-08-02,2024-06-24,15,119.1,9167.87,0.12,190,1.25,611.1912925872473,Bronze,1,None,7334.3
CUST_03717,Male,18-24,Patna,Off-Trade,2021-04-06,2022-01-21,1,4.1,1369.2,0.144,1075,0.08333333333333333,1369.1986308013693,Bronze,1,None,1095.36
CUST_03718,Female,35-44,Chennai,On-Trade,2023-07-22,2024-07-23,7,29.1,9529.55,0.044,161,0.5833333333333334,1361.3640912337012,Bronze,1,Digital_Coupon,7623.64
CUST_03719,Male,25-34,Surat,On-Trade,2021-12-18,2024-03-01,7,48.0,7631.54,0.166,305,0.5833333333333334,1090.2198442543079,Bronze,1,Summer_Fest,6105.23
CUST_03720,Male,35-44,Jaipur,On-Trade,2020-06-06,2023-07-23,1,6.0,928.86,0.142,527,0.08333333333333333,928.8590711409289,Bronze,1,,743.09
CUST_03721,Female,35-44,Ahmedabad,Off-Trade,2021-12-11,2023-09-01,1,4.6,760.5,0.083,487,0.08333333333333333,760.4992395007606,Bronze,1,None,608.4
CUST_03722,Other,18-24,Chandigarh,,2023-06-15,2024-12-28,8,63.7,5271.95,0.173,3,0.6666666666666666,658.9936676257915,Bronze,0,Sports_Promo,6326.34
CUST_03723,Male,25-34,Jaipur,On-Trade,2021-10-22,2024-03-18,4,20.1,4482.68,0.067,288,0.3333333333333333,1120.66971983257,Bronze,1,Sports_Promo,3586.14
CUST_03724,Male,35-44,Bengaluru,Off-Trade,2020-10-05,2023-07-01,2,10.9,1369.74,0.205,549,0.16666666666666666,684.8696575651712,Bronze,1,,1095.79
CUST_03725,Female,18-24,Kolkata,On-Trade,2022-09-07,2024-12-10,9,48.9,9125.81,0.076,21,0.75,1013.9787762245804,Bronze,0,Digital_Coupon,10950.97
CUST_03726,Female,18-24,Bhubaneswar,On-Trade,2020-04-17,2023-04-19,2,13.0,1872.23,0.214,622,0.16666666666666666,936.114531942734,Bronze,1,None,1497.78
CUST_03727,Male,25-34,Mumbai,On-Trade,2021-09-20,2024-11-28,9,40.7,6820.45,0.156,33,0.75,757.8276935747008,Bronze,0,Digital_Coupon,8184.54
CUST_03728,Other,45-54,Patna,On-Trade,2020-12-02,2024-08-14,7,55.1,6141.51,0.092,139,0.5833333333333334,877.3584460916505,Bronze,1,Summer_Fest,4913.21
CUST_03729,Female,25-34,Guwahati,On-Trade,2021-07-08,2024-03-09,9,56.2,7647.51,0.109,297,0.75,849.7232389196403,Bronze,1,Digital_Coupon,6118.01
CUST_03730,Male,25-34,Bengaluru,Off-Trade,2021-10-19,2023-03-19,0,0.0,0.0,0.055,653,0.0,0.0,Bronze,1,None,0.0
CUST_03731,Male,18-24,Mumbai,Off-Trade,2020-05-23,2023-01-13,2,7.8,2210.54,0.184,718,0.16666666666666666,1105.2694473652762,Bronze,1,Sports_Promo,1768.43
CUST_03732,Female,25-34,Patna,Off-Trade,2022-05-02,2024-08-15,7,35.8,9595.5,0.167,138,0.5833333333333334,1370.7855184592115,Bronze,1,Summer_Fest,7676.4
CUST_03733,Male,25-34,Pune,Off-Trade,2023-05-27,2024-01-02,9,65.9,7852.14,,364,0.75,872.4599030600109,Bronze,1,Sports_Promo,6281.71
CUST_03734,Female,45-54,Pune,On-Trade,2020-11-16,2022-10-04,4,29.8,5773.78,0.052,819,0.3333333333333333,1443.44463913884,Bronze,1,Digital_Coupon,4619.02
CUST_03735,Male,18-24,Lucknow,,2022-08-02,2024-01-20,5,18.7,4007.71,0.132,346,0.4166666666666667,801.541839691632,Bronze,1,,3206.17
CUST_03736,Female,25-34,Kolkata,Off-Trade,2020-04-21,2024-07-24,5,26.6,6475.48,0.091,160,0.4166666666666667,1295.0957409808516,Bronze,1,Summer_Fest,5180.38
CUST_03737,Female,25-34,Patna,Off-Trade,2021-05-11,2024-01-08,8,35.8,9509.45,0.146,358,0.6666666666666666,1188.6811014148625,Bronze,1,None,7607.56
CUST_03738,Male,35-44,Chennai,Off-Trade,2020-10-23,2024-06-18,9,46.9,11804.76,,196,0.75,1311.6398542622385,Bronze,1,Sports_Promo,9443.81
CUST_03739,Female,25-34,Mumbai,On-Trade,2023-08-09,2023-12-21,3,9.2,3537.0,0.125,376,0.25,1178.999607000131,Bronze,1,None,2829.6
CUST_03740,Male,25-34,Kochi,On-Trade,2021-11-06,2024-01-27,9,30.6,9806.67,0.115,339,0.75,1089.6298789300135,Bronze,1,None,7845.34
CUST_03741,Female,45-54,Chennai,Off-Trade,2022-06-12,2022-03-11,0,0.0,0.0,0.1,1026,0.0,0.0,Bronze,1,None,0.0
CUST_03742,Male,35-44,Lucknow,Off-Trade,2021-09-10,2022-05-11,2,14.4,2854.3,0.096,965,0.16666666666666666,1427.1492864253569,Bronze,1,Digital_Coupon,2283.44
CUST_03743,Male,25-34,Delhi,E-commerce,2021-09-22,2024-12-25,6,25.3,4869.62,0.021,6,0.5,811.6031980661336,Bronze,0,Digital_Coupon,5843.54
CUST_03744,Male,35-44,Pune,Off-Trade,2022-12-15,2024-01-07,11,74.8,7820.04,0.092,359,0.9166666666666666,710.9126626443034,Bronze,1,Digital_Coupon,6256.03
CUST_03745,Female,25-34,Kochi,On-Trade,2022-06-17,2024-05-08,3,19.2,2842.7,0.084,237,0.25,947.5663508112162,Bronze,1,None,2274.16
CUST_03746,Male,55+,Jaipur,Off-Trade,2020-06-24,2024-01-16,10,74.4,13176.93,0.147,350,0.8333333333333334,1317.6928682307132,Silver,1,None,10541.54
CUST_03747,Male,25-34,Jaipur,Off-Trade,2022-07-31,2022-07-25,1,7.5,971.1,0.025,890,0.08333333333333333,971.0990289009712,Bronze,1,None,776.88
CUST_03748,Male,35-44,Delhi,Off-Trade,2021-03-26,2024-05-12,4,15.3,4749.75,0.105,233,0.3333333333333333,1187.4372031406992,Bronze,1,Sports_Promo,3799.8
CUST_03749,Female,45-54,Lucknow,E-commerce,2022-02-25,2024-03-09,8,39.4,9942.33,0.058,297,0.6666666666666666,1242.7910946511133,Bronze,1,None,7953.86
CUST_03750,Female,55+,Hyderabad,E-commerce,2020-11-15,2024-06-19,6,26.8,3876.33,0.14,195,0.5,646.0548923241846,Bronze,1,None,3101.06
CUST_03751,Female,35-44,Hyderabad,On-Trade,2022-10-10,2024-05-23,11,63.8,14291.26,0.091,222,0.9166666666666666,1299.2053364358785,Silver,1,None,11433.01
CUST_03752,Male,18-24,Surat,On-Trade,2023-06-15,2024-12-24,14,104.7,9105.1,0.094,7,1.1666666666666667,650.3642392596972,Bronze,0,None,10926.12
CUST_03753,Male,18-24,Delhi,On-Trade,2022-02-20,2022-03-24,2,9.6,1545.2,0.168,1013,0.16666666666666666,772.5996137001931,Bronze,1,Sports_Promo,1236.16
CUST_03754,Female,35-44,Mumbai,Off-Trade,2023-04-08,2024-02-15,9,38.2,9168.59,0.113,320,0.75,1018.7321090297658,Bronze,1,Digital_Coupon,7334.87
CUST_03755,Male,18-24,Ahmedabad,Off-Trade,2023-08-09,2022-09-23,0,0.0,0.0,0.136,830,0.0,0.0,Bronze,1,None,0.0
CUST_03756,Female,35-44,Guwahati,Off-Trade,2022-08-30,2024-08-21,7,29.4,8795.73,0.144,132,0.5833333333333334,1256.5326776381887,Bronze,1,Sports_Promo,7036.58
CUST_03757,Male,35-44,Lucknow,Off-Trade,2020-10-02,2024-07-20,9,56.1,9333.11,0.12,164,0.75,1037.0121069986549,Bronze,1,Sports_Promo,7466.49
CUST_03758,Male,35-44,Surat,Off-Trade,2023-03-01,2024-06-23,4,31.0,5670.45,0.108,191,0.3333333333333333,1417.6121455969635,Bronze,1,Sports_Promo,4536.36
CUST_03759,Female,25-34,Bengaluru,On-Trade,2023-11-01,2024-04-14,9,47.6,6903.94,0.051,261,0.75,767.1043592106267,Bronze,1,Sports_Promo,5523.15
CUST_03760,Male,18-24,Jaipur,Off-Trade,2020-06-12,2024-05-23,10,77.7,6339.52,0.223,222,0.8333333333333334,633.9519366048064,Bronze,1,None,5071.62
CUST_03761,Male,25-34,Patna,Off-Trade,2020-05-02,2024-11-20,6,42.9,7046.05,0.131,41,0.5,1174.341470943088,Bronze,0,Sports_Promo,8455.26
CUST_03762,Male,25-34,Guwahati,On-Trade,2022-05-24,2024-09-03,9,67.0,13111.36,0.08,119,0.75,1456.817615909154,Silver,1,Summer_Fest,10489.09
CUST_03763,Male,45-54,Chennai,Off-Trade,2023-06-14,2024-11-21,4,27.7,2489.27,0.11,40,0.3333333333333333,622.3173444206639,Bronze,0,Summer_Fest,2987.12
CUST_03764,Male,45-54,Mumbai,E-commerce,2022-02-23,2022-05-10,5,31.0,3797.47,0.138,966,0.4166666666666667,759.4938481012304,Bronze,1,Summer_Fest,3037.98
CUST_03765,Female,45-54,Chennai,Off-Trade,2020-12-13,2024-12-19,10,42.1,8060.7,0.148,12,0.8333333333333334,806.0699193930081,Bronze,0,None,9672.84
CUST_03766,Male,25-34,Lucknow,,2021-04-30,2024-01-15,13,102.8,17648.71,0.146,351,1.0833333333333333,1357.5929724928483,Silver,1,None,14118.97
CUST_03767,Other,25-34,Kolkata,On-Trade,2021-01-11,2024-01-16,6,18.7,7079.44,0.123,350,0.5,1179.9064700155882,Bronze,1,Summer_Fest,5663.55
CUST_03768,Female,45-54,Kochi,Off-Trade,2023-10-14,2024-05-08,5,29.8,3998.94,0.127,237,0.4166666666666667,799.787840042432,Bronze,1,None,3199.15
CUST_03769,Male,25-34,Bengaluru,On-Trade,2022-10-18,2024-12-22,4,22.1,5159.67,0.092,9,0.3333333333333333,1289.9171775207055,Bronze,0,None,6191.6
CUST_03770,Female,35-44,Mumbai,Off-Trade,2022-10-13,2023-08-20,1,6.2,1387.8,0.152,499,0.08333333333333333,1387.7986122013879,Bronze,1,None,1110.24
CUST_03771,Female,25-34,Delhi,On-Trade,2020-12-07,2022-04-24,3,9.8,4094.73,0.052,982,0.25,1364.9095450301515,Bronze,1,None,3275.78
CUST_03772,Male,45-54,Lucknow,On-Trade,2023-11-24,2023-01-17,1,3.9,956.8,0.1,714,0.08333333333333333,956.7990432009568,Bronze,1,Sports_Promo,765.44
CUST_03773,Female,45-54,Surat,Off-Trade,2020-08-14,2024-07-10,8,55.7,8290.82,0.063,174,0.6666666666666666,1036.3523704559539,Bronze,1,Sports_Promo,6632.66
CUST_03774,Female,25-34,Kochi,E-commerce,2023-09-26,2024-05-01,9,45.5,7007.29,0.13,244,0.75,778.5876912680344,Bronze,1,None,5605.83
CUST_03775,Other,25-34,Lucknow,E-commerce,2023-01-04,2022-06-02,2,7.3,1417.81,0.098,943,0.16666666666666666,708.9046455476772,Bronze,1,Summer_Fest,1134.25
CUST_03776,Male,35-44,Lucknow,Off-Trade,2022-06-09,2024-05-06,7,33.6,4687.3,0.185,239,0.5833333333333334,669.6141900551157,Bronze,1,None,3749.84
CUST_03777,Female,25-34,Pune,On-Trade,2023-01-21,2024-02-18,10,77.7,9926.95,0.144,317,0.8333333333333334,992.6949007305101,Bronze,1,Sports_Promo,7941.56
CUST_03778,Female,18-24,Bhubaneswar,On-Trade,2022-05-30,2024-02-12,10,39.5,13487.01,0.243,323,0.8333333333333334,1348.7008651299136,Silver,1,Sports_Promo,10789.61
CUST_03779,Male,25-34,Kochi,On-Trade,2020-10-25,2024-06-02,11,56.2,14243.36,0.089,212,0.9166666666666666,1294.850791377201,Silver,1,None,11394.69
CUST_03780,Male,45-54,Lucknow,On-Trade,2023-10-07,2024-09-17,14,107.0,17107.44,0.146,105,1.1666666666666667,1221.959912717149,Silver,1,Summer_Fest,13685.95
CUST_03781,Female,25-34,Surat,Off-Trade,2023-01-20,2024-12-28,7,55.4,9741.71,0.118,3,0.5833333333333334,1391.6726583324773,Bronze,0,Sports_Promo,11690.05
CUST_03782,Male,25-34,Kochi,On-Trade,2023-02-11,2022-08-25,2,8.0,1451.77,0.227,859,0.16666666666666666,725.8846370576814,Bronze,1,Summer_Fest,1161.42
CUST_03783,Female,18-24,Jaipur,Off-Trade,2020-10-02,2023-08-03,1,5.7,986.82,0.175,516,0.08333333333333333,986.819013180987,Bronze,1,Summer_Fest,789.46
CUST_03784,Male,25-34,Bhubaneswar,E-commerce,2021-02-10,2024-09-09,4,12.5,5537.12,0.065,113,0.3333333333333333,1384.2796539300864,Bronze,1,Digital_Coupon,4429.7
CUST_03785,Male,25-34,Lucknow,Off-Trade,2020-01-09,2024-01-22,8,48.2,11141.79,0.096,344,0.6666666666666666,1392.7235759095533,Bronze,1,None,8913.43
CUST_03786,Female,25-34,Delhi,On-Trade,2020-03-07,2024-05-11,7,45.3,5071.39,0.084,234,0.5833333333333334,724.4841822165454,Bronze,1,Sports_Promo,4057.11
CUST_03787,Female,45-54,Chennai,On-Trade,2020-05-31,2022-07-01,2,9.9,1216.18,0.055,914,0.16666666666666666,608.089695955152,Bronze,1,Digital_Coupon,972.94
CUST_03788,Male,25-34,Mumbai,Off-Trade,2023-07-31,2023-05-27,1,7.5,1465.05,0.147,584,0.08333333333333333,1465.0485349514652,Bronze,1,Sports_Promo,1172.04
CUST_03789,Male,35-44,Kolkata,On-Trade,2023-02-27,2023-02-05,2,14.8,2135.85,,695,0.16666666666666666,1067.924466037767,Bronze,1,None,1708.68
CUST_03790,Female,35-44,Delhi,On-Trade,2021-05-11,2024-04-20,7,45.3,10044.06,0.124,255,0.5833333333333334,1434.8655093049272,Bronze,1,None,8035.25
CUST_03791,Male,55+,Surat,On-Trade,2023-06-08,2024-04-24,11,83.0,15721.83,0.11,251,0.9166666666666666,1429.2571427948053,Silver,1,None,12577.46
CUST_03792,Female,25-34,Chennai,,2020-12-02,2023-05-18,1,6.8,1415.51,0.11,593,0.08333333333333333,1415.5085844914156,Bronze,1,Sports_Promo,1132.41
CUST_03793,Male,25-34,Kochi,On-Trade,2021-03-15,2022-12-18,1,5.1,631.0,0.08,744,0.08333333333333333,630.9993690006311,Bronze,1,Digital_Coupon,504.8
CUST_03794,Other,18-24,Bengaluru,On-Trade,2020-11-23,2024-05-24,14,105.2,12247.09,0.151,221,1.1666666666666667,874.7920803719943,Silver,1,Digital_Coupon,9797.67
CUST_03795,Male,55+,Chennai,On-Trade,2021-06-25,2023-12-17,0,0.0,0.0,0.119,380,0.0,0.0,Bronze,1,Digital_Coupon,0.0
CUST_03796,Male,18-24,Kochi,Off-Trade,2023-06-03,2024-12-14,7,32.1,5435.62,0.144,17,0.5833333333333334,776.5170319261383,Bronze,0,Sports_Promo,6522.74
CUST_03797,Male,25-34,Chandigarh,On-Trade,2020-08-25,2024-10-19,14,100.3,9449.26,0.043,73,1.1666666666666667,674.9470946466362,Bronze,0,Digital_Coupon,11339.11
CUST_03798,Male,18-24,Patna,On-Trade,2023-01-21,2024-08-31,13,101.1,14798.09,0.134,122,1.0833333333333333,1138.3145278219595,Silver,1,Digital_Coupon,11838.47
CUST_03799,Female,25-34,Lucknow,Off-Trade,2022-11-10,2023-04-09,2,6.1,1928.06,0.209,632,0.16666666666666666,964.0295179852409,Bronze,1,None,1542.45
CUST_03800,Male,18-24,Kolkata,On-Trade,2021-06-02,2024-08-26,7,36.4,5524.83,0.095,127,0.5833333333333334,789.261315819812,Bronze,1,None,4419.86
CUST_03801,Male,18-24,Surat,Off-Trade,2021-09-17,2024-03-17,8,63.0,7978.29,0.093,289,0.6666666666666666,997.2861253392344,Bronze,1,Sports_Promo,6382.63
CUST_03802,Female,35-44,Mumbai,On-Trade,2021-09-28,2024-06-06,3,9.4,4237.19,0.145,208,0.25,1412.3961958679345,Bronze,1,None,3389.75
CUST_03803,Male,18-24,Chennai,Off-Trade,2022-02-26,2023-01-17,2,6.4,2080.53,0.178,714,0.16666666666666666,1040.2644798677602,Bronze,1,Sports_Promo,1664.42
CUST_03804,Male,35-44,Pune,On-Trade,2020-11-18,2024-01-11,11,35.5,13231.09,0.076,355,0.9166666666666666,1202.8262542885225,Silver,1,None,10584.87
CUST_03805,Female,45-54,Delhi,Off-Trade,2021-12-29,2024-07-27,11,41.9,10482.71,0.0,157,0.9166666666666666,952.9735497296773,Bronze,1,Digital_Coupon,8386.17
CUST_03806,Male,45-54,Kolkata,Off-Trade,2020-05-25,2023-04-27,1,6.3,1238.8,0.088,614,0.08333333333333333,1238.798761201239,Bronze,1,Summer_Fest,991.04
CUST_03807,Male,25-34,Kolkata,Off-Trade,2021-09-15,2022-12-21,5,24.9,3118.9,0.122,741,0.4166666666666667,623.779875244025,Bronze,1,Sports_Promo,2495.12
CUST_03808,Male,18-24,Bengaluru,Off-Trade,2020-07-12,2024-11-20,6,39.6,5557.82,0.219,41,0.5,926.3031789494701,Bronze,0,Digital_Coupon,6669.38
CUST_03809,Male,55+,Jaipur,E-commerce,2022-11-10,2022-11-05,0,0.0,0.0,0.204,787,0.0,0.0,Bronze,1,None,0.0
CUST_03810,Female,25-34,Kolkata,Off-Trade,2023-09-03,2024-07-04,3,17.9,3458.48,0.125,180,0.25,1152.8262823912391,Bronze,1,None,2766.78
CUST_03811,Female,35-44,Kolkata,On-Trade,2021-05-05,2023-11-16,2,9.2,2658.83,0.075,411,0.16666666666666666,1329.4143352928322,Bronze,1,None,2127.06
CUST_03812,Male,25-34,Pune,Off-Trade,2023-08-13,2023-11-23,3,15.4,1888.06,0.077,404,0.25,629.3531235489588,Bronze,1,Summer_Fest,1510.45
CUST_03813,Male,25-34,Chennai,On-Trade,2022-10-23,2024-11-25,11,50.4,15574.48,0.153,36,0.9166666666666666,1415.8616894671193,Silver,0,Summer_Fest,18689.38
CUST_03814,Male,25-34,Delhi,On-Trade,2021-01-09,2022-08-20,0,0.0,0.0,0.09,864,0.0,0.0,Bronze,1,None,0.0
CUST_03815,Female,45-54,Bhubaneswar,Off-Trade,2020-10-04,2023-08-07,1,3.9,709.74,0.119,512,0.08333333333333333,709.7392902607098,Bronze,1,Sports_Promo,567.79
CUST_03816,Male,25-34,Delhi,Off-Trade,2023-05-11,2024-02-18,10,79.8,11488.64,,317,0.8333333333333334,1148.8638851136116,Bronze,1,Summer_Fest,9190.91
CUST_03817,Female,18-24,Chandigarh,Off-Trade,2022-04-22,2024-12-28,6,25.1,7464.63,0.11,3,0.5,1244.1047926492013,Bronze,0,Sports_Promo,8957.56
CUST_03818,Male,18-24,Patna,Off-Trade,2023-10-06,2022-09-10,2,7.1,2796.76,0.202,843,0.16666666666666666,1398.3793008103496,Bronze,1,None,2237.41
CUST_03819,Male,18-24,Mumbai,Off-Trade,2021-01-23,2023-08-26,1,6.9,1238.32,0.097,493,0.08333333333333333,1238.3187616812384,Bronze,1,None,990.66
CUST_03820,Female,35-44,Lucknow,On-Trade,2023-12-28,2024-10-02,9,40.8,11027.35,0.094,90,0.75,1225.260974971003,Bronze,0,None,13232.82
CUST_03821,Female,45-54,Lucknow,Off-Trade,2020-05-18,2024-05-30,6,22.9,6348.72,0.101,215,0.5,1058.119823646696,Bronze,1,Sports_Promo,5078.98
CUST_03822,Female,25-34,Ahmedabad,On-Trade,2021-06-19,2024-09-20,7,44.0,10489.07,0.016,102,0.5833333333333334,1498.4383573659488,Bronze,1,None,8391.26
CUST_03823,Male,25-34,Delhi,On-Trade,2023-07-21,2024-02-21,2,11.5,2475.78,0.149,314,0.16666666666666666,1237.8893810553095,Bronze,1,None,1980.62
CUST_03824,Male,25-34,Patna,On-Trade,2023-07-13,2022-09-01,2,6.0,2585.45,0.09,852,0.16666666666666666,1292.724353637823,Bronze,1,Sports_Promo,2068.36
CUST_03825,Male,35-44,Jaipur,E-commerce,2023-01-18,2024-12-02,6,33.7,5761.75,0.133,29,0.5,960.2915066180822,Bronze,0,None,6914.1
CUST_03826,Male,45-54,Patna,Off-Trade,2022-04-20,2024-05-29,3,9.6,2873.46,0.114,216,0.25,957.8196807267731,Bronze,1,Sports_Promo,2298.77
CUST_03827,Female,25-34,Patna,E-commerce,2023-09-21,2024-07-05,9,58.1,6803.93,0.101,179,0.75,755.9921382230958,Bronze,1,Digital_Coupon,5443.14
CUST_03828,Male,25-34,Surat,On-Trade,2023-11-25,2024-08-29,6,22.2,5712.2,0.089,124,0.5,952.0331746611375,Bronze,1,Sports_Promo,4569.76
CUST_03829,Male,25-34,Kolkata,,2022-03-16,2024-07-16,10,58.7,9472.26,0.121,168,0.8333333333333334,947.2259052774095,Bronze,1,None,7577.81
CUST_03830,Female,35-44,Lucknow,Off-Trade,2022-06-11,2024-08-19,7,25.6,5454.03,0.032,134,0.5833333333333334,779.147031550424,Bronze,1,Digital_Coupon,4363.22
CUST_03831,Female,25-34,Delhi,,2021-11-19,2024-01-01,8,61.6,5655.49,0.224,365,0.6666666666666666,706.9361616329799,Bronze,1,Summer_Fest,4524.39
CUST_03832,Female,25-34,Lucknow,Off-Trade,2023-07-28,2024-12-17,8,31.3,6927.76,0.147,14,0.6666666666666666,865.9698917537636,Bronze,0,None,8313.31
CUST_03833,Male,55+,Guwahati,On-Trade,2022-10-15,2022-04-23,1,5.4,753.87,0.035,983,0.08333333333333333,753.8692461307539,Bronze,1,Sports_Promo,603.1
CUST_03834,Female,35-44,Kolkata,Off-Trade,2021-05-31,2024-09-19,4,17.5,4390.42,0.159,103,0.3333333333333333,1097.6047255988185,Bronze,1,Sports_Promo,3512.34
CUST_03835,Male,25-34,Surat,Off-Trade,2022-03-15,2024-12-12,7,37.6,4403.18,0.224,19,0.5833333333333334,629.0256244249108,Bronze,0,Digital_Coupon,5283.82
CUST_03836,Male,25-34,Kochi,E-commerce,2021-09-06,2024-10-06,11,51.5,14385.92,0.116,86,0.9166666666666666,1307.8107901990193,Silver,0,Digital_Coupon,17263.1
