outlet_id,month,region,city,outlet_type,channel,heineken_facings,heineken_shelf_share,heineken_cooler_share,monthly_footfall,activation_flag,execution_score,oos_days,heineken_volume_cases,competitor_volume_cases,heineken_revenue_inr,gross_margin_pct
OUT_0257,5/1/2024,West,Mumbai,Hypermarket,Off-Trade,17,0.176974613,0.238191605,1851,0,61.62839964,2,121,150,18727.66244,0.241411158
OUT_0257,6/1/2024,West,Mumbai,Hypermarket,Off-Trade,15,0.231570981,0.204694032,2005,1,100,1,75,111,10569.19797,0.246560537
OUT_0257,7/1/2024,West,Mumbai,Hypermarket,Off-Trade,9,0.179712237,0.215805064,1685,0,77.37117755,0,75,59,10707.45921,0.344764851
OUT_0257,8/1/2024,West,Mumbai,Hypermarket,Off-Trade,8,0.170992006,0.143758457,2355,0,71.2268514,1,63,82,9275.442567,0.232718623
OUT_0257,9/1/2024,West,Mumbai,Hypermarket,Off-Trade,10,0.228068599,0.18794962,2257,0,73.28032657,2,82,42,12494.45472,0.225231675
OUT_0257,10/1/2024,West,Mumbai,Hypermarket,Off-Trade,12,0.186914105,0.301534347,2431,0,75.08908699,1,127,198,21727.70062,0.394415465
OUT_0257,11/1/2024,West,Mumbai,Hypermarket,Off-Trade,9,0.295762823,0.381597545,3168,1,68.11482686,2,61,49,9380.07507,0.305917736
OUT_0257,12/1/2024,West,Mumbai,Hypermarket,Off-Trade,18,0.32350479,0.288972234,2295,0,64.19530783,0,88,132,14171.30986,0.248068332
OUT_0258,1/1/2024,East,Guwahati,Restaurant,On-Trade,11,0.242086101,0.16621935,828,0,61.74321901,1,31,23,4661.950865,0.318541108
OUT_0258,2/1/2024,East,Guwahati,Restaurant,On-Trade,7,0.241974662,0.17350429,1778,0,84.40885376,0,34,23,4875.575166,0.241854895
OUT_0258,3/1/2024,East,Guwahati,Restaurant,On-Trade,7,0.134836871,0.39948808,1259,0,71.60513453,0,53,77,9074.447489,0.210603626
OUT_0258,4/1/2024,East,Guwahati,Restaurant,On-Trade,9,0.208543958,0.345914888,1683,0,65.80801876,1,68,46,10408.8321,0.366287231
OUT_0258,5/1/2024,East,Guwahati,Restaurant,On-Trade,6,0.218009104,0.370973945,1138,0,76.25846137,1,89,114,13465.31604,0.30231276
OUT_0258,6/1/2024,East,Guwahati,Restaurant,On-Trade,16,0.213444768,0.304709537,1620,0,53.86308259,2,66,134,10137.70885,0.229287756
OUT_0258,7/1/2024,East,Guwahati,Restaurant,On-Trade,5,0.18090674,0.245833352,678,0,75.03307367,0,46,75,8050.563974,0.287523812
OUT_0258,8/1/2024,East,Guwahati,Restaurant,On-Trade,11,0.162028344,0.279958094,1644,0,90.80510708,1,32,33,4518.082984,0.313364956
OUT_0258,9/1/2024,East,Guwahati,Restaurant,On-Trade,14,0.098128268,0.200616827,1725,0,63.48055243,0,78,101,12904.72431,0.196423518
OUT_0258,10/1/2024,East,Guwahati,Restaurant,On-Trade,10,0.233010408,0.27210525,693,0,75.36730773,1,55,82,9845.356315,0.330013563
OUT_0258,11/1/2024,East,Guwahati,Restaurant,On-Trade,12,0.236012838,0.397888939,816,1,93.09333862,1,41,86,6312.058163,0.324918166
OUT_0258,12/1/2024,East,Guwahati,Restaurant,On-Trade,7,0.221293829,0.291333383,1898,0,58.63626945,3,38,42,6540.547231,0.223251386
OUT_0259,1/1/2024,South,Bengaluru,Supermarket,Off-Trade,14,0.210858769,0.140354196,1739,0,62.97897811,0,62,94,10137.5317,0.289279567
OUT_0259,2/1/2024,South,Bengaluru,Supermarket,Off-Trade,5,0.261084668,0.276685722,2299,1,84.72720504,0,82,56,13518.0531,0.347244832
OUT_0259,3/1/2024,South,Bengaluru,Supermarket,Off-Trade,12,0.161745598,0.334544394,2243,0,66.06444287,1,99,170,15483.84083,0.291131289
OUT_0259,4/1/2024,South,Bengaluru,Supermarket,Off-Trade,9,0.26750417,0.414259927,2207,1,76.16416471,0,125,197,18497.54924,0.325990256
OUT_0259,5/1/2024,South,Bengaluru,Supermarket,Off-Trade,16,0.185606614,0.256257589,1798,0,66.70515045,0,95,108,13342.70545,0.25398552
OUT_0259,6/1/2024,South,Bengaluru,Supermarket,Off-Trade,13,0.257682201,0.1900905,2545,0,73.63177683,2,102,135,18252.20634,0.3419693
OUT_0259,7/1/2024,South,Bengaluru,Supermarket,Off-Trade,10,0.236204162,0.248880061,2347,0,92.98856812,0,82,106,13144.38048,0.269655919
OUT_0259,8/1/2024,South,Bengaluru,Supermarket,Off-Trade,6,0.315359111,0.151897971,2140,0,57.22196169,1,43,63,6138.238862,0.281097335
OUT_0259,9/1/2024,South,Bengaluru,Supermarket,Off-Trade,11,0.162271451,,977,1,85.81855247,1,102,97,17338.41795,0.330791445
OUT_0259,10/1/2024,South,Bengaluru,Supermarket,Off-Trade,9,0.176663093,0.221184664,2047,1,56.56274944,1,119,128,20247.90111,0.339023257
OUT_0259,11/1/2024,South,Bengaluru,Supermarket,Off-Trade,2,0.237488792,0.305882348,1980,0,68.73180075,1,89,155,15958.90642,0.259687738
OUT_0259,12/1/2024,South,Bengaluru,Supermarket,Off-Trade,10,0.194372487,0.105292168,1446,0,76.77315109,0,98,128,15633.60579,0.226625596
OUT_0260,1/1/2024,North,Jaipur,Liquor_Store,Off-Trade,9,0.36600983,0.281420461,1232,0,77.29269492,1,79,101,11264.88731,0.282396194
OUT_0260,2/1/2024,North,Jaipur,Liquor_Store,Off-Trade,11,0.268475472,0.365909896,575,1,90.33687865,0,72,71,10302.6962,0.253187931
OUT_0260,3/1/2024,North,Jaipur,Liquor_Store,Off-Trade,7,,0.390419937,1107,1,75.99098928,1,69,82,11481.47858,0.275705754
OUT_0260,4/1/2024,North,Jaipur,Liquor_Store,Off-Trade,10,0.166036607,0.336374834,1226,1,86.00893901,1,56,106,9699.764257,0.324120621
OUT_0260,5/1/2024,North,Jaipur,Liquor_Store,Off-Trade,9,0.164483671,0.284612648,950,0,65.63714505,2,76,68,11256.99004,0.217397124
OUT_0260,6/1/2024,North,Jaipur,Liquor_Store,Off-Trade,5,0.170279687,0.205833467,828,0,80.07530862,1,75,81,11556.21896,0.318552005
OUT_0260,7/1/2024,North,Jaipur,Liquor_Store,Off-Trade,16,0.200730312,0.406601095,701,1,81.4334734,1,55,116,8868.497992,0.352728744
OUT_0260,8/1/2024,North,Jaipur,Liquor_Store,Off-Trade,17,0.186371593,0.288529476,536,0,55.77472277,1,30,39,5278.545165,0.284671734
OUT_0260,9/1/2024,North,Jaipur,Liquor_Store,Off-Trade,9,0.294222211,0.258056824,1782,1,85.57524583,1,45,69,7844.556908,0.183412424
OUT_0260,10/1/2024,North,Jaipur,Liquor_Store,Off-Trade,9,0.121545014,0.207683814,949,0,69.04725453,2,57,85,9424.830954,0.328624108
OUT_0260,11/1/2024,North,Jaipur,Liquor_Store,Off-Trade,9,0.215543721,0.387287616,1547,1,67.78609444,0,73,135,11643.21747,0.240700109
OUT_0260,12/1/2024,North,Jaipur,Liquor_Store,Off-Trade,12,0.205893826,0.201250046,1262,0,86.06514996,0,42,36,6791.334713,0.289064195
OUT_0261,1/1/2024,South,Hyderabad,Bar,On-Trade,10,0.206898325,0.266331267,684,0,76.76293349,1,23,22,4057.391309,0.285444459
OUT_0261,2/1/2024,South,Hyderabad,Bar,On-Trade,10,,0.245955603,1350,0,78.32873668,0,28,33,4274.895873,0.306490138
OUT_0261,3/1/2024,South,Hyderabad,Bar,On-Trade,10,0.305516622,0.06439231,961,0,63.58809337,0,76,112,12288.51132,0.275665508
OUT_0261,4/1/2024,South,Hyderabad,Bar,On-Trade,7,0.254655008,0.338009153,780,1,91.88270018,1,81,124,14021.9148,0.219072786
OUT_0261,5/1/2024,South,Hyderabad,Bar,On-Trade,9,0.233752694,0.404326926,763,1,70.18020166,1,63,102,9130.730302,0.278104649
OUT_0261,6/1/2024,South,Hyderabad,Bar,On-Trade,8,0.303986031,0.239409584,941,0,70.5580883,2,57,102,9690.759179,0.176002005
OUT_0261,7/1/2024,South,Hyderabad,Bar,On-Trade,11,0.256154653,0.305784389,1296,0,75.57300784,0,48,46,6988.033044,0.273023517
OUT_0261,8/1/2024,South,Hyderabad,Bar,On-Trade,11,0.162364636,0.295761712,1300,0,72.73846232,1,29,30,4604.074587,0.391515694
OUT_0261,9/1/2024,South,Hyderabad,Bar,On-Trade,12,0.145337229,0.253210004,1142,0,89.25475761,1,26,40,4199.052879,0.27541838
OUT_0261,10/1/2024,South,Hyderabad,Bar,On-Trade,11,0.246414606,0.297955907,1924,0,55.83305571,2,34,28,5877.247817,0.279597798
OUT_0261,11/1/2024,South,Hyderabad,Bar,On-Trade,6,0.176646019,,1360,1,91.16007798,1,63,103,10435.10933,0.241000033
OUT_0261,12/1/2024,South,Hyderabad,Bar,On-Trade,10,0.247561554,0.345352885,852,1,87.95443779,1,70,77,11365.29294,0.358395538
OUT_0262,1/1/2024,South,Bengaluru,Liquor_Store,Off-Trade,8,,0.350363393,1110,0,66.72194384,0,43,25,6106.730481,0.156071392
OUT_0262,2/1/2024,South,Bengaluru,Liquor_Store,Off-Trade,8,0.207276149,0.288922742,1018,1,73.67777184,2,65,80,9142.807548,0.278910536
OUT_0262,3/1/2024,South,Bengaluru,Liquor_Store,Off-Trade,18,0.167486024,0.354544595,1422,0,72.44286343,1,43,55,7305.969539,0.388429246
OUT_0262,4/1/2024,South,Bengaluru,Liquor_Store,Off-Trade,10,0.16801984,0.393463053,713,0,65.72317024,1,58,10,8388.175168,0.271809569
OUT_0262,5/1/2024,South,Bengaluru,Liquor_Store,Off-Trade,10,0.249144137,0.242491976,970,0,67.69144365,3,37,35,5391.83837,0.294724539
OUT_0262,6/1/2024,South,Bengaluru,Liquor_Store,Off-Trade,11,0.247076525,0.314494732,1688,1,77.61821474,1,50,80,8928.982655,0.346522464
OUT_0262,7/1/2024,South,Bengaluru,Liquor_Store,Off-Trade,8,0.192014558,0.315525891,1818,1,66.07732649,1,61,54,10950.71018,0.22521592
OUT_0262,8/1/2024,South,Bengaluru,Liquor_Store,Off-Trade,9,0.212674065,0.208625543,1621,0,68.46214687,1,26,33,3726.584094,0.278259209
OUT_0262,9/1/2024,South,Bengaluru,Liquor_Store,Off-Trade,10,0.280562341,0.278442787,144,1,71.99731737,0,63,81,9828.815807,0.321639156
OUT_0262,10/1/2024,South,Bengaluru,Liquor_Store,Off-Trade,12,0.210423841,0.531642022,1458,1,,1,61,57,8806.42434,0.283562055
OUT_0262,11/1/2024,South,Bengaluru,Liquor_Store,Off-Trade,10,0.253717908,0.146081652,666,0,68.83184312,1,39,47,6109.510311,0.306226604
OUT_0262,12/1/2024,South,Bengaluru,Liquor_Store,Off-Trade,9,0.240782904,0.273947154,1310,0,78.93722736,0,53,52,7768.297637,0.275607704
OUT_0263,1/1/2024,East,Patna,Restaurant,On-Trade,13,0.213503631,0.25603303,1568,0,79.39403257,0,51,121,8234.084986,0.271121345
OUT_0263,2/1/2024,East,Patna,Restaurant,On-Trade,8,0.193428019,0.324511855,1016,0,75.47580186,1,57,95,9239.180793,0.264911965
OUT_0263,3/1/2024,East,Patna,Restaurant,On-Trade,12,0.317932414,0.174325412,1537,0,83.71033751,0,75,89,13322.21628,0.272529766
OUT_0263,4/1/2024,East,Patna,Restaurant,On-Trade,12,0.260350765,0.392705542,1598,0,76.99120551,0,68,46,11661.76389,0.343531562
OUT_0263,5/1/2024,East,Patna,Restaurant,On-Trade,14,,0.460604306,812,1,72.46988267,1,78,100,10923.17871,0.198356566
OUT_0263,6/1/2024,East,Patna,Restaurant,On-Trade,15,0.14903219,0.322716039,950,0,84.50716419,0,41,39,7092.144183,0.296909917
OUT_0263,7/1/2024,East,Patna,Restaurant,On-Trade,9,0.224306233,0.314210482,1025,0,58.21209737,3,43,63,7585.179065,0.260976189
OUT_0263,8/1/2024,East,Patna,Restaurant,On-Trade,13,0.198004719,,1469,0,82.39685156,0,63,49,10302.2585,0.246505841
OUT_0263,9/1/2024,East,Patna,Restaurant,On-Trade,11,0.191408622,0.225440875,828,0,72.99563371,2,32,34,5281.072609,0.194904042
OUT_0263,10/1/2024,East,Patna,Restaurant,On-Trade,9,0.286635819,0.410975042,1399,1,89.26551315,0,85,170,13668.60827,0.318449326
OUT_0263,11/1/2024,East,Patna,Restaurant,On-Trade,9,0.248970463,0.353269483,1074,0,64.79214004,1,54,18,8162.429783,0.30145758
OUT_0263,12/1/2024,East,Patna,Restaurant,On-Trade,15,0.226883767,0.196820458,903,0,66.34509281,1,53,66,8653.738159,0.338652135
OUT_0264,1/1/2024,South,Kochi,Hypermarket,Off-Trade,12,0.204643932,0.257118053,2006,0,82.06977632,0,83,121,12455.99724,0.284600465
OUT_0264,2/1/2024,South,Kochi,Hypermarket,Off-Trade,13,0.246292236,0.32565795,2559,1,91.09905411,0,93,140,13376.72721,0.339573125
OUT_0264,3/1/2024,South,Kochi,Hypermarket,Off-Trade,13,0.268517212,0.38564456,2354,1,89.55104157,0,81,63,13501.23086,0.274121962
OUT_0264,4/1/2024,South,Kochi,Hypermarket,Off-Trade,12,0.234807185,0.171338786,2273,0,66.61025314,1,93,101,14824.3513,0.322245275
OUT_0264,5/1/2024,South,Kochi,Hypermarket,Off-Trade,10,0.157498102,0.226113414,1435,0,75.82054364,1,55,57,8524.660443,0.330508589
OUT_0264,6/1/2024,South,Kochi,Hypermarket,Off-Trade,9,0.230682687,0.218937291,1075,1,82.22693389,1,100,157,16232.43259,0.366777988
OUT_0264,7/1/2024,South,Kochi,Hypermarket,Off-Trade,12,0.195263188,0.134516835,2682,0,77.78996483,0,106,116,15128.46693,0.225641714
OUT_0264,8/1/2024,South,Kochi,Hypermarket,Off-Trade,9,0.265164816,0.10516664,1930,0,58.91801824,2,94,98,16352.45142,0.328445028
OUT_0264,9/1/2024,South,Kochi,Hypermarket,Off-Trade,16,0.270815171,0.338137129,2319,0,76.69483978,1,59,55,9673.935004,0.303268074
OUT_0264,10/1/2024,South,Kochi,Hypermarket,Off-Trade,6,0.2715157,0.268949655,1979,0,74.26636841,3,67,77,9882.219854,0.196104087
OUT_0264,11/1/2024,South,Kochi,Hypermarket,Off-Trade,15,0.178727388,0.338033847,2065,1,87.00445587,1,144,272,24672.41729,0.244609633
OUT_0264,12/1/2024,South,Kochi,Hypermarket,Off-Trade,8,0.300667261,0.348366178,1905,1,,0,115,140,16602.56764,0.340689029
OUT_0265,1/1/2024,West,Mumbai,Restaurant,On-Trade,14,0.243147797,0.189913843,1402,0,66.82249636,2,35,55,5098.07347,0.259167118
OUT_0265,2/1/2024,West,Mumbai,Restaurant,On-Trade,8,0.259815024,0.354701914,1309,1,74.60332428,1,75,102,12363.68053,0.254616241
OUT_0265,3/1/2024,West,Mumbai,Restaurant,On-Trade,10,,0.345875292,1569,1,93.5783883,1,85,116,12103.92658,0.318225513
OUT_0265,4/1/2024,West,Mumbai,Restaurant,On-Trade,12,0.215828577,0.189235206,2001,0,61.22556447,1,72,87,12280.93949,0.224365778
OUT_0265,5/1/2024,West,Mumbai,Restaurant,On-Trade,8,0.158917901,0.308474845,1165,0,76.20113867,1,63,86,9985.394145,0.29294005
OUT_0265,6/1/2024,West,Mumbai,Restaurant,On-Trade,10,0.301377354,0.22729221,1899,0,65.67335634,1,45,64,8090.917548,0.310869682
OUT_0265,7/1/2024,West,Mumbai,Restaurant,On-Trade,9,0.326656263,0.322833361,1695,1,71.58989019,2,57,61,8922.480564,0.252032193
OUT_0265,8/1/2024,West,Mumbai,Restaurant,On-Trade,8,0.301896243,0.316250825,1138,1,67.16530284,0,49,63,7751.531482,0.209372063
OUT_0265,9/1/2024,West,Mumbai,Restaurant,On-Trade,3,0.234077439,0.409027292,1184,1,90.43810475,1,25,23,4246.751969,0.360130186
OUT_0265,10/1/2024,West,Mumbai,Restaurant,On-Trade,13,0.201268641,0.200341792,1664,0,64.65997613,0,79,86,12615.81088,0.357737795
OUT_0265,11/1/2024,West,Mumbai,Restaurant,On-Trade,10,0.319835112,0.322185161,378,0,93.52335626,2,39,33,5469.34422,0.288789095
OUT_0265,12/1/2024,West,Mumbai,Restaurant,On-Trade,12,0.274102425,0.468250888,100,1,87.31993802,0,61,105,10329.90824,0.171433818
OUT_0266,1/1/2024,North,Lucknow,Supermarket,Off-Trade,8,0.295524484,0.418387947,2946,1,63.15078706,0,81,80,12506.00766,0.324575905
OUT_0266,2/1/2024,North,Lucknow,Supermarket,Off-Trade,7,0.201046018,0.128981616,2226,0,66.92028496,0,106,43,18615.83939,0.211426893
OUT_0266,3/1/2024,North,Lucknow,Supermarket,Off-Trade,9,0.083471613,0.338545514,1741,0,69.98258559,1,76,75,11202.49707,0.231031098
OUT_0266,4/1/2024,North,Lucknow,Supermarket,Off-Trade,10,0.242648016,0.265468875,2276,0,82.25853722,0,122,116,19630.18654,0.283316822
OUT_0266,5/1/2024,North,Lucknow,Supermarket,Off-Trade,9,0.226662911,0.329147197,2450,0,79.86630785,1,101,169,17595.76937,0.318275399
OUT_0266,6/1/2024,North,Lucknow,Supermarket,Off-Trade,11,0.164137801,0.327838388,2144,1,88.75106647,1,147,238,23381.76701,0.20268237
OUT_0266,7/1/2024,North,Lucknow,Supermarket,Off-Trade,7,0.211304031,0.247693194,1763,0,62.19171816,1,47,60,8125.623032,0.290245132
OUT_0266,8/1/2024,North,Lucknow,Supermarket,Off-Trade,11,0.32376198,0.349724475,1942,1,85.4158698,0,117,194,20502.56268,0.29342262
OUT_0266,9/1/2024,North,Lucknow,Supermarket,Off-Trade,8,0.237165466,0.352544416,2103,1,85.42500046,0,104,125,18109.90479,0.182727289
OUT_0266,10/1/2024,North,Lucknow,Supermarket,Off-Trade,9,0.231429507,0.247951275,1730,1,71.3970945,0,99,147,15075.29583,0.212146364
OUT_0266,11/1/2024,North,Lucknow,Supermarket,Off-Trade,11,0.202954348,0.135371513,1757,0,61.72336735,0,105,129,16022.03746,0.306605561
OUT_0266,12/1/2024,North,Lucknow,Supermarket,Off-Trade,5,0.132851378,0.23348935,2036,0,56.1812517,1,68,80,9527.366057,0.294838361
OUT_0267,1/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,10,0.239175204,0.347995203,1793,0,59.55928747,2,141,109,22562.33404,0.304333429
OUT_0267,2/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,11,0.194811385,0.227217689,1494,0,64.03098359,0,72,112,12771.04261,0.305198422
OUT_0267,3/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,5,0.209649028,0.195904053,2022,0,62.26725646,3,129,183,20300.20814,0.365266449
OUT_0267,4/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,8,0.19377331,0.219205043,992,0,77.57906743,1,71,68,11720.76026,0.190808508
OUT_0267,5/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,12,0.315217653,0.296102348,1779,1,100,0,128,118,19515.23161,0.33671061
OUT_0267,6/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,9,0.178990579,0.312013823,2247,0,,0,105,161,18356.03804,0.294390317
OUT_0267,7/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,7,0.300970601,0.274786125,2241,1,80.10840027,1,135,306,22997.66355,0.296730924
OUT_0267,8/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,5,0.218865894,0.199690384,2210,0,73.68368173,1,84,163,12270.72248,0.340696243
OUT_0267,9/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,13,0.149046412,0.168351184,2751,0,75.13972582,0,78,122,13765.61242,0.339466919
OUT_0267,10/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,5,0.176854566,0.236693445,2355,0,49.8213018,1,96,129,13812.90355,0.265429341
OUT_0267,11/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,12,0.174749207,0.155691233,2886,0,70.07839588,1,147,141,22469.99413,0.288516426
OUT_0267,12/1/2024,West,Ahmedabad,Hypermarket,Off-Trade,13,0.170943951,0.291887278,2063,0,80.3846319,1,108,137,16946.22308,0.274369077
OUT_0268,1/1/2024,South,Kochi,Hypermarket,Off-Trade,8,0.194804424,0.381402253,2191,0,54.4174651,4,66,100,10361.97366,0.240410436
OUT_0268,2/1/2024,South,Kochi,Hypermarket,Off-Trade,2,0.261992064,,1765,1,64.04799516,0,80,167,12361.12951,0.285451407
OUT_0268,3/1/2024,South,Kochi,Hypermarket,Off-Trade,14,0.236804269,0.256684989,2541,0,59.15603098,1,120,116,20053.11539,0.360983898
OUT_0268,4/1/2024,South,Kochi,Hypermarket,Off-Trade,8,0.320972025,0.424359383,2461,1,64.82931545,1,131,136,22354.77398,0.266835862
OUT_0268,5/1/2024,South,Kochi,Hypermarket,Off-Trade,11,0.085366149,0.180889745,2221,0,80.6747162,1,63,110,9200.127514,0.239760877
OUT_0268,6/1/2024,South,Kochi,Hypermarket,Off-Trade,9,0.238881636,0.256896861,2079,0,54.8831552,2,50,79,8399.348247,0.309261046
OUT_0268,7/1/2024,South,Kochi,Hypermarket,Off-Trade,13,0.189573822,0.306887775,2252,0,72.65753176,1,27,26,3954.648837,0.307166218
OUT_0268,8/1/2024,South,Kochi,Hypermarket,Off-Trade,5,0.275901085,0.353480109,2123,1,67.08288109,1,106,137,15025.66022,0.269875404
OUT_0268,9/1/2024,South,Kochi,Hypermarket,Off-Trade,9,0.282988273,0.434783039,2130,1,88.93104668,0,94,147,15717.53776,0.215952948
OUT_0268,10/1/2024,South,Kochi,Hypermarket,Off-Trade,11,0.144366166,0.230559235,1972,0,78.63926645,0,101,135,17034.81053,0.250637061
OUT_0268,11/1/2024,South,Kochi,Hypermarket,Off-Trade,8,0.186176166,0.245167632,1805,0,65.64205464,1,79,80,12163.26236,0.283873838
OUT_0268,12/1/2024,South,Kochi,Hypermarket,Off-Trade,10,0.257300264,0.161394591,1903,0,63.03956889,2,71,124,12102.01793,0.306258281
OUT_0269,1/1/2024,East,Guwahati,Hypermarket,Off-Trade,8,0.188450473,0.152730339,2016,0,76.6862443,0,48,82,8382.568141,0.295177886
OUT_0269,2/1/2024,East,Guwahati,Hypermarket,Off-Trade,8,0.259503182,0.268695381,1905,1,97.46485377,0,78,131,12545.41227,0.334852551
OUT_0269,3/1/2024,East,Guwahati,Hypermarket,Off-Trade,13,0.197235754,0.230503765,1991,0,83.38738615,1,63,89,9135.359226,0.251588421
OUT_0269,4/1/2024,East,Guwahati,Hypermarket,Off-Trade,14,0.231015373,0.189020976,1952,0,72.22457695,2,40,50,6777.37647,0.276407054
OUT_0269,5/1/2024,East,Guwahati,Hypermarket,Off-Trade,14,0.213580192,0.252239634,1611,0,65.6169005,3,112,147,19014.78454,0.227916203
OUT_0269,6/1/2024,East,Guwahati,Hypermarket,Off-Trade,9,0.138150437,0.26382302,2543,0,57.25386298,2,53,79,8409.86929,0.227671086
OUT_0269,7/1/2024,East,Guwahati,Hypermarket,Off-Trade,9,0.113236864,0.197325683,1314,0,73.11348788,2,71,131,12354.51337,0.255984041
OUT_0269,8/1/2024,East,Guwahati,Hypermarket,Off-Trade,15,0.116645042,0.176709058,1236,0,44.51688096,3,97,107,15352.38675,0.251559856
OUT_0269,9/1/2024,East,Guwahati,Hypermarket,Off-Trade,9,0.272415712,0.419485756,2563,0,79.44015753,1,63,87,10714.08847,0.308956602
OUT_0269,10/1/2024,East,Guwahati,Hypermarket,Off-Trade,13,0.225309791,0.334045592,2437,1,70.34798389,2,123,185,17274.57688,0.242647136
OUT_0269,11/1/2024,East,Guwahati,Hypermarket,Off-Trade,9,0.182329224,0.366813961,1090,0,87.71426444,1,86,77,13664.14352,0.213007465
OUT_0269,12/1/2024,East,Guwahati,Hypermarket,Off-Trade,7,0.286974512,0.320133548,1427,1,88.3818417,0,90,104,15681.15931,0.280691838
OUT_0270,1/1/2024,East,Bhubaneswar,Supermarket,Off-Trade,15,0.156400902,0.163049366,1957,0,78.34795566,1,106,157,15903.1181,0.199808223
OUT_0270,2/1/2024,East,Bhubaneswar,Supermarket,Off-Trade,8,0.300042953,0.48402674,2102,1,85.21625133,1,110,128,18724.19802,0.335466365
OUT_0270,3/1/2024,East,Bhubaneswar,Supermarket,Off-Trade,6,0.236028786,0.129469592,1791,0,73.48858925,1,116,169,18473.23085,0.240784983
OUT_0270,4/1/2024,East,Bhubaneswar,Supermarket,Off-Trade,15,0.277962296,0.269861124,2330,0,66.50077974,2,97,217,13879.75922,0.262523098
OUT_0270,5/1/2024,East,Bhubaneswar,Supermarket,Off-Trade,12,0.150873241,0.260018706,2898,1,83.82992443,1,94,77,16747.95579,0.261643754
OUT_0270,6/1/2024,East,Bhubaneswar,Supermarket,Off-Trade,5,0.121728726,0.234354695,1318,0,62.62574273,1,81,153,12584.0888,0.328427757
OUT_0270,7/1/2024,East,Bhubaneswar,Supermarket,Off-Trade,10,0.213960609,0.409215093,2279,1,63.09484582,1,58,70,9418.43724,0.355641558
OUT_0270,8/1/2024,East,Bhubaneswar,Supermarket,Off-Trade,9,0.223705289,0.329241185,2721,1,87.57426232,2,89,103,14248.99011,0.359392907
OUT_0270,9/1/2024,East,Bhubaneswar,Supermarket,Off-Trade,9,0.31949208,0.308132718,1548,0,61.64410987,0,16,33,2663.576689,0.184943532
OUT_0270,10/1/2024,East,Bhubaneswar,Supermarket,Off-Trade,10,0.286894277,0.373352853,1883,1,87.9537544,1,119,217,17710.10949,0.264185739
OUT_0270,11/1/2024,East,Bhubaneswar,Supermarket,Off-Trade,13,,0.379900778,1889,1,62.78413017,2,75,102,11579.78942,0.38617047
OUT_0270,12/1/2024,East,Bhubaneswar,Supermarket,Off-Trade,17,0.218638717,0.252603696,2217,0,63.74379912,3,86,106,14307.92655,0.255467611
OUT_0271,1/1/2024,West,Surat,Bar,On-Trade,10,0.211042832,0.178762864,1050,0,82.10903686,1,43,51,6249.020534,0.265257887
OUT_0271,2/1/2024,West,Surat,Bar,On-Trade,12,0.320417872,0.312504012,1012,1,89.30781463,1,68,95,10867.17132,0.283856724
OUT_0271,3/1/2024,West,Surat,Bar,On-Trade,9,0.211266305,0.383275653,850,1,79.00813301,1,60,34,8651.955824,0.292206098
OUT_0271,4/1/2024,West,Surat,Bar,On-Trade,10,0.244855312,0.226299428,1386,0,61.38741476,2,47,68,7625.169465,0.286660663
OUT_0271,5/1/2024,West,Surat,Bar,On-Trade,17,0.221555552,0.268109155,2257,0,74.24712203,2,29,37,4470.074043,0.243706355
OUT_0271,6/1/2024,West,Surat,Bar,On-Trade,10,0.136768465,0.320368839,1472,0,78.35821029,1,50,72,7405.0176,0.259526624
OUT_0271,7/1/2024,West,Surat,Bar,On-Trade,12,0.278130509,0.321322958,1247,0,58.15455081,3,37,57,5689.731205,0.266747283
OUT_0271,8/1/2024,West,Surat,Bar,On-Trade,11,0.139362259,0.465256273,1959,1,81.13988995,0,53,68,8357.992597,0.24951487
OUT_0271,9/1/2024,West,Surat,Bar,On-Trade,11,0.179294074,0.270214605,1375,1,85.70157612,0,43,42,6449.61487,0.33646295
OUT_0271,10/1/2024,West,Surat,Bar,On-Trade,13,0.175856568,0.338785565,1516,1,53.92701891,2,47,81,7194.597033,0.326734133
OUT_0271,11/1/2024,West,Surat,Bar,On-Trade,8,0.223192585,0.337517867,418,0,48.66523571,3,79,122,11832.90771,0.359076069
OUT_0271,12/1/2024,West,Surat,Bar,On-Trade,7,0.189174214,0.244952852,1031,0,56.53232598,2,39,24,6932.748446,0.237520033
OUT_0272,1/1/2024,West,Pune,Restaurant,On-Trade,12,0.220304829,0.284620236,463,0,53.74045796,1,45,63,7930.22604,0.265969573
OUT_0272,2/1/2024,West,Pune,Restaurant,On-Trade,4,0.189927232,0.302343625,1564,1,77.76933276,1,54,67,8516.861679,0.233423456
OUT_0272,3/1/2024,West,Pune,Restaurant,On-Trade,7,0.249154434,0.442289895,1036,1,78.47584073,0,85,111,12243.30076,0.297674925
